idx,arquivo,ref_idx,mse_gray_ref,ssim_gray_ref,ssim_color_ref,mse_gray_prev,ssim_gray_prev,lap_var
328,frame_000430.jpg,18,0.04846710339188576,0.2299786146735888,0.22027988731861115,0.001067674020305276,0.8954704113679128,109.37339072699781
329,frame_000431.jpg,18,0.045981697738170624,0.25073877813001944,0.24144162237644196,0.004257456865161657,0.6878729663567864,83.14132608095072
330,frame_000432.jpg,18,0.048871856182813644,0.22879483356530655,0.21806542575359344,0.004869381431490183,0.6588677943558332,77.42053058453183
331,frame_000433.jpg,18,0.05147675424814224,0.20522631996280313,0.19507406651973724,0.005491458345204592,0.6154477277234897,96.94448179073564
332,frame_000434.jpg,18,0.047216080129146576,0.2242632216544229,0.21465130150318146,0.00614324351772666,0.5972079727748475,81.47750032489104
333,frame_000435.jpg,18,0.04809989780187607,0.21064878498095146,0.20157146453857422,0.00045876516378484666,0.9436148089141142,74.76330708468812
334,frame_000436.jpg,18,0.04958023130893707,0.21457751267762068,0.20510683953762054,0.001494912663474679,0.8868626883942844,101.92134182460958
335,frame_000437.jpg,18,0.05046520382165909,0.204985766364689,0.19466213881969452,0.0012800197582691908,0.8662556221816378,122.45087801301644
336,frame_000438.jpg,18,0.05048983544111252,0.18855849085512688,0.1783207207918167,0.0009285673731938004,0.9018175753757022,115.43171233804836
337,frame_000439.jpg,18,0.05129705369472504,0.1882910913020849,0.17760050296783447,0.0008382490486837924,0.8970939676226994,130.76014037696137
338,frame_000440.jpg,18,0.049896225333213806,0.21774928376492736,0.20856566727161407,0.0030121104791760445,0.7484684866777398,173.3140886886549
339,frame_000441.jpg,18,0.051621213555336,0.17243544481832715,0.16304147243499756,0.0036777330096811056,0.7265901100971186,141.33844924415618
340,frame_000442.jpg,18,0.04989634081721306,0.20970800935654213,0.20071929693222046,0.0024001593701541424,0.8221727951445226,124.38665706245625
341,frame_000443.jpg,18,0.049931518733501434,0.22057378264734764,0.21136383712291718,0.001629156176932156,0.8738977274378131,138.6584515426231
342,frame_000444.jpg,18,0.04351828992366791,0.24191468169736186,0.23311316967010498,0.007478876039385796,0.492173839035589,37.314676572991
343,frame_000445.jpg,18,0.046774931252002716,0.25586748969918366,0.24553126096725464,0.00483529269695282,0.6451118727971726,123.70804779574786
344,frame_000446.jpg,18,0.05111163482069969,0.20839044844228283,0.19881165027618408,0.005871935747563839,0.6218237555389343,202.27869762052174
345,frame_000447.jpg,18,0.05150720477104187,0.19322133058156968,0.18410086631774902,0.0020959426183253527,0.8263149164960869,205.13940239335042
346,frame_000448.jpg,18,0.05421781539916992,0.1830006348764313,0.17322921752929688,0.003553800517693162,0.7334833464723359,220.0545024337056
347,frame_000449.jpg,18,0.05387231707572937,0.21761853676708234,0.20852649211883545,0.004379223566502333,0.7059673158421573,213.44105289908902
348,frame_000450.jpg,18,0.051032982766628265,0.18863197149331828,0.17976045608520508,0.007374924141913652,0.5870506191566779,200.4183253451044
349,frame_000451.jpg,18,0.051254257559776306,0.17824209139495104,0.16845065355300903,0.0007514260360039771,0.9189186852530378,187.94018871460432
350,frame_000452.jpg,18,0.05243449658155441,0.18228508946512406,0.1720706969499588,0.0014321274356916547,0.865001160842107,165.77734647959437
351,frame_000453.jpg,18,0.05249003320932388,0.18674751327032907,0.1761891394853592,0.00041445661918260157,0.9557090488037125,176.8603784562913
352,frame_000454.jpg,18,0.05096573010087013,0.1979026452194633,0.18700498342514038,0.0008481792756356299,0.9156227097678624,166.35929573335557
353,frame_000455.jpg,18,0.050725728273391724,0.21299783857218246,0.20271523296833038,0.00047150684986263514,0.9527790764247784,144.94583130524234
354,frame_000456.jpg,18,0.049691617488861084,0.21073367375924731,0.19945843517780304,0.0031006888020783663,0.7719279658837348,198.90130027034536
355,frame_000457.jpg,18,0.049124155193567276,0.22279011167290189,0.21150575578212738,0.0006117994198575616,0.9381864148388144,197.88681724310092
356,frame_000458.jpg,18,0.049089495092630386,0.20550425599680447,0.195104718208313,0.0023633530363440514,0.8327360898971379,176.31956374988133
357,frame_000459.jpg,18,0.04878097027540207,0.22284838356224615,0.21260857582092285,0.0017523078713566065,0.8613575545571683,211.9914252443706
358,frame_000460.jpg,18,0.050016794353723526,0.19970405922255619,0.18998368084430695,0.0021247672848403454,0.8234573784790014,208.8663464574704
359,frame_000461.jpg,18,0.049257390201091766,0.20065574971338684,0.19172514975070953,0.0019111789297312498,0.834985194032929,228.07879505912413
360,frame_000462.jpg,18,0.05012868344783783,0.18534797187889604,0.17628347873687744,0.0016446940135210752,0.8363531177001697,199.83064359373057
361,frame_000463.jpg,18,0.05150262638926506,0.17604823756064314,0.16667455434799194,0.001898573013022542,0.8397789327839016,213.17148872772248
362,frame_000464.jpg,18,0.04963221028447151,0.18146380548922858,0.1722126454114914,0.008481417782604694,0.5191718063244374,161.43808684214804
363,frame_000465.jpg,18,0.04946445673704147,0.1819245489290502,0.17193643748760223,0.00034818059066310525,0.953714761657793,178.29171616137873
364,frame_000466.jpg,18,0.05014193803071976,0.18978315893828984,0.18075670301914215,0.007699653971940279,0.5296341364759357,191.26713491313038
365,frame_000467.jpg,18,0.05191595479846001,0.1684430958500384,0.1587015986442566,0.00245170877315104,0.8140237882539323,241.43045278365045
366,frame_000468.jpg,18,0.05000356584787369,0.20111421208824465,0.19089066982269287,0.0030579641461372375,0.7582307029642684,222.06632712379067
367,frame_000469.jpg,18,0.04942483827471733,0.20229026022114088,0.19199617207050323,0.0023126332089304924,0.7783255562936681,199.10843335056154
368,frame_000470.jpg,18,0.05074470490217209,0.19368614127988995,0.18350984156131744,0.001704673981294036,0.8509806741516537,216.33827437421633
369,frame_000471.jpg,18,0.050463490188121796,0.20407069891190815,0.19373618066310883,0.001413466758094728,0.8680340781114141,179.00763342146055
370,frame_000472.jpg,18,0.05348078906536102,0.1769169283782787,0.16679394245147705,0.00581707525998354,0.6076451905571629,181.8393903346007
371,frame_000473.jpg,18,0.05135658383369446,0.185027412862005,0.1752038598060608,0.003728166688233614,0.7121410628427824,175.7220471221301
372,frame_000474.jpg,18,0.048058778047561646,0.22281871320945368,0.21386080980300903,0.0084537323564291,0.4975146642426619,188.71029123655555
373,frame_000475.jpg,18,0.048096854239702225,0.2150781302451169,0.20635347068309784,0.0006816808599978685,0.9236729589920553,176.94969451698046
374,frame_000476.jpg,18,0.0540831983089447,0.16327663358883562,0.15256722271442413,0.010940814390778542,0.36173014365668443,258.53751142323586
375,frame_000477.jpg,18,0.05295398086309433,0.17426979627577271,0.16427908837795258,0.002277033170685172,0.806934139504508,231.87820395408164
376,frame_000478.jpg,18,0.05530606582760811,0.17006031552720163,0.1599418669939041,0.004399776924401522,0.7069879516747254,198.32526675183325
377,frame_000479.jpg,18,0.053195223212242126,0.1628295940845066,0.15348879992961884,0.0019719433039426804,0.8387598891119228,223.92607658457374
378,frame_000480.jpg,18,0.05466576665639877,0.1810072031138312,0.17153944075107574,0.002247442491352558,0.8073200542891825,203.22022371968063
379,frame_000481.jpg,18,0.051500897854566574,0.18760378903185154,0.1772564798593521,0.004156251437962055,0.6980160012101648,210.37447651072773
380,frame_000482.jpg,18,0.04928498715162277,0.20642131048551826,0.19600073993206024,0.0016206714790314436,0.8503617986377833,128.6947485471364
381,frame_000483.jpg,18,0.05111587792634964,0.19424137180803946,0.18452684581279755,0.002029677387326956,0.8364714407383561,170.82202876391295
382,frame_000484.jpg,18,0.0509074330329895,0.1996737711776399,0.18970231711864471,0.0008118624100461602,0.9207964612577783,141.43727848812168
383,frame_000485.jpg,18,0.05035687983036041,0.17632624014514253,0.16760237514972687,0.007922042161226273,0.5194751447304621,34.703112867008514
384,frame_000486.jpg,18,0.048132266849279404,0.2099856449152107,0.19963376224040985,0.005848415661603212,0.6195779435659537,44.45548392669608
385,frame_000487.jpg,18,0.05220269784331322,0.18336023369703378,0.17463095486164093,0.007649592589586973,0.6164021276862344,46.58352582782933
386,frame_000488.jpg,18,0.05281759798526764,0.17366588140469322,0.1652946025133133,0.0012521531898528337,0.8924902466520911,44.77910791427378
387,frame_000489.jpg,18,0.0516531877219677,0.18420455903638824,0.1745212823152542,0.0006665386608801782,0.9325229882676094,40.263586490555646
388,frame_000490.jpg,18,0.050587691366672516,0.18462162472232296,0.17446261644363403,0.00040230827289633453,0.9528066963914965,40.01741617604021
389,frame_000491.jpg,18,0.0498613640666008,0.18375587550844008,0.17351765930652618,0.0014956906670704484,0.8649164101235045,42.02643128348781
390,frame_000492.jpg,18,0.05064148083329201,0.16698312781573688,0.15813714265823364,0.00217267544940114,0.7994127990568103,40.58243021848595
391,frame_000493.jpg,18,0.05132381618022919,0.16422785027521536,0.15541674196720123,0.0005227276124060154,0.9393095673513217,37.99774595251446
392,frame_000494.jpg,18,0.04852166399359703,0.18037069820672583,0.17037160694599152,0.0058832429349422455,0.6251364904061985,41.6192989008123
393,frame_000495.jpg,18,0.050491198897361755,0.21572097943229582,0.20510049164295197,0.0066374787129461765,0.6021195335563942,8.287605042162832
394,frame_000496.jpg,18,0.04861360415816307,0.19176510036874958,0.18031810224056244,0.004244430921971798,0.6853879921632723,27.931255262752018
395,frame_000497.jpg,18,0.048037197440862656,0.19657075862255188,0.18680249154567719,0.0022259950637817383,0.8324529197483884,31.06416610340165
396,frame_000498.jpg,18,0.04768740013241768,0.20306969853794582,0.19270502030849457,0.003660418326035142,0.6991318191331625,22.177120983308086
397,frame_000499.jpg,18,0.0502956360578537,0.18405147340701977,0.1744946390390396,0.0017535749357193708,0.8194211718260013,43.921372144141486
398,frame_000510.jpg,18,0.3054681420326233,0.017222769900588193,0.02189178206026554,0.2416500747203827,0.09364676282477552,2350.4243993373943
399,frame_000511.jpg,18,0.30546772480010986,0.017247231791251153,0.02188096009194851,1.3920052879257128e-06,0.9995467005499074,2350.353739635632
400,frame_000512.jpg,18,0.3054996728897095,0.01725767890047297,0.021898426115512848,1.6698431863915175e-06,0.9995608388576351,2349.6381475203502
401,frame_000513.jpg,18,0.30555495619773865,0.01726479341111405,0.021897679194808006,1.2948557923664339e-06,0.9997734683263497,2349.4471605294357
402,frame_000514.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,1.8068844553909003e-07,0.9999917223082214,2349.403294069808
403,frame_000515.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
404,frame_000516.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
405,frame_000517.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
406,frame_000518.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
407,frame_000519.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
408,frame_000520.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
409,frame_000521.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
410,frame_000522.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
411,frame_000523.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
412,frame_000524.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
413,frame_000525.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
414,frame_000526.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
415,frame_000527.jpg,18,0.30555760860443115,0.017250049024555954,0.02188720367848873,0.0,1.0,2349.403294069808
416,frame_000528.jpg,18,0.3055596947669983,0.017248657465702897,0.0218781977891922,1.7083274883589183e-07,0.9999725904445179,2349.3357103976987
417,frame_000529.jpg,18,0.3055601418018341,0.017247960176843654,0.021898562088608742,2.4357751726711285e-07,0.9999578723184398,2348.944450767231
418,frame_000530.jpg,18,0.3055601418018341,0.017247960176843654,0.021898562088608742,0.0,1.0,2348.944450767231
419,frame_000531.jpg,18,0.3055601418018341,0.017247960176843654,0.021898562088608742,0.0,1.0,2348.944450767231
420,frame_000532.jpg,18,0.3055601418018341,0.017247960176843654,0.021898562088608742,0.0,1.0,2348.944450767231
421,frame_000533.jpg,18,0.3055601418018341,0.017247960176843654,0.021898562088608742,0.0,1.0,2348.944450767231
422,frame_000534.jpg,18,0.3055601418018341,0.017247960176843654,0.021898562088608742,0.0,1.0,2348.944450767231
423,frame_000535.jpg,18,0.3055601418018341,0.017247960176843654,0.021898562088608742,0.0,1.0,2348.944450767231
424,frame_000536.jpg,18,0.3055601418018341,0.017247960176843654,0.021898562088608742,0.0,1.0,2348.944450767231
425,frame_000537.jpg,18,0.3055601418018341,0.017247960176843654,0.021898562088608742,0.0,1.0,2348.944450767231
426,frame_000538.jpg,18,0.3055601418018341,0.017247960176843654,0.021898562088608742,0.0,1.0,2348.944450767231
427,frame_000539.jpg,18,0.3055601418018341,0.017247960176843654,0.021898562088608742,0.0,1.0,2348.944450767231
